property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,distance_miles,transit_stop,transit_type,stop_lat,stop_lon,search_location
https://www.realtor.com/realestateandhomes-detail/6993638387,HCNJ,250010209,FOR_SALE,SINGLE_FAMILY,235 Sherman Ave,,Jersey City,NJ,07307,2,1,,740,,675000,2025-05-21,510000,2021-08-10,2100,912,40.748913,-74.044694,,,,0.3634753356225951,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9795123151,HCNJ,250007727,FOR_SALE,CONDOS,100 Webster Ave,Unit 1,Jersey City,NJ,07307,3,2,1,1389,,949000,2025-04-21,,,,683,40.741936,-74.047409,,,,0.3644935224664196,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9107456997,HCNJ,250007729,FOR_SALE,CONDOS,100 Webster Ave,Unit 3,Jersey City,NJ,07307,3,2,1,1732,,1125000,2025-04-21,,,,650,40.741936,-74.047409,,,,0.3644935224664196,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9830397958,HCNJ,250007728,FOR_SALE,CONDOS,100 Webster Ave,Unit 2,Jersey City,NJ,07307,3,2,1,1600,,1039000,2025-04-21,,,,649,40.741936,-74.047409,,,,0.3644935224664196,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5360496946,HCNJ,250006788,FOR_SALE,CONDOS,209 Garden St,Apt 3,Hoboken,NJ,07030,3,2,,1496,,1495000,2025-04-08,1250000,2021-06-21,,999,40.739267,-74.031901,,650,,0.36623429759323123,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/6384649727,HCNJ,250006904,FOR_SALE,CONDOS,88 Park Ave,Apt 1N,Hoboken,NJ,07030,1,1,,591,,515000,2025-04-09,449000,2019-01-11,,871,40.737629,-74.034001,,350,,0.3669476223313643,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/6271360559,BCNJ,25016299,FOR_SALE,SINGLE_FAMILY,106 Griffith St,,Jersey City,NJ,07307,3,1,1,,,775000,2025-05-15,575000,2022-05-02,,,40.745085,-74.047195,,,2,0.36793602033918704,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9355175266,HCNJ,250008426,FOR_SALE,MULTI_FAMILY,133 Beach St,,Jersey City,NJ,07307,4,2,1,,,999999,2025-04-30,,,2625,,40.745449,-74.060593,2,,2,0.36865263718567515,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5308509763,HCNJ,250009749,FOR_SALE,CONDOS,207 2nd St,Apt 4A,Hoboken,NJ,07030,3,2,,1323,,1325000,2025-05-15,1100000,2016-08-18,,1002,40.738964,-74.032527,2,675,,0.3690197955126512,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/9104202309,HCNJ,250010046,FOR_SALE,MULTI_FAMILY,202 Bowers St,,Jersey City,NJ,07307,3,4,,,,899000,2025-05-19,,,1680,,40.748772,-74.05172,,,,0.3699978797756859,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5018529920,HCNJ,250006944,FOR_SALE,MULTI_FAMILY,82 Prospect St,,Jersey City,NJ,07307,9,5,,,,1699000,2025-04-09,,,5000,,40.738898,-74.050773,,,2,0.37045879018202543,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6725136568,HCNJ,250009372,FOR_SALE,SINGLE_FAMILY,155 Harrison Ave,,Jersey City,NJ,07304,3,1,,,,499000,2025-05-12,81000,1996-06-10,2742,,40.71915,-74.075888,2,,2,0.3708133707650265,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6974830488,HCNJ,250010077,FOR_SALE,CONDOS,1300 Grand St,Apt 521,Hoboken,NJ,07030,2,2,,1055,,949000,2025-05-20,392900,2005-06-09,,900,40.753322,-74.032353,2,496,,0.373330456089204,NEW YORK AVE AT 8TH ST,bus,40.756899,-74.037691,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/6003609837,HCNJ,250008370,FOR_SALE,SINGLE_FAMILY,153 Harrison Ave,,Jersey City,NJ,07304,3,2,2,2447,,699000,2025-04-29,65000,1999-05-03,2743,286,40.71912,-74.075827,2,,2,0.3740140517069681,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9709549530,HCNJ,250007041,FOR_SALE,MULTI_FAMILY,614 Bramhall Ave,,Jersey City,NJ,07304,6,3,,,,769000,2025-04-10,,,1865,,40.71648,-74.076729,,,,0.3743608106661544,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5475420678,HCNJ,250006413,FOR_SALE,CONDOS,1209 Summit Ave,Unit 402,Jersey City,NJ,07307,2,2,,1250,,575000,2025-04-03,268000,2011-01-25,,460,40.756737,-74.045261,2,357,,0.375267202675226,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6742270311,HCNJ,250006787,FOR_SALE,CONDOS,102 Park Ave,Apt 2,Hoboken,NJ,07030,2,2,,1225,,995000,2025-04-08,795000,2016-12-01,,812,40.738131,-74.033742,2,500,,0.3753062386327861,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/9353839017,HCNJ,250009545,FOR_SALE,CONDOS,221 Liberty Ave,Unit 1,Jersey City,NJ,07306,3,2,1,2085,,849000,2025-05-14,,,,407,40.744301,-74.061073,,218,1,0.3756335541973266,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9229524522,HCNJ,250008615,FOR_SALE,CONDOS,151 Webster Ave,Apt 201,Jersey City,NJ,07307,3,3,,1638,,910000,2025-05-01,,,,556,40.743819,-74.046749,2,374,,0.37860180179205705,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9107914741,HCNJ,250009054,FOR_SALE,CONDOS,41 Graham St,Unit 2,Jersey City,NJ,07307,3,2,,1445,,875000,2025-05-07,,,,606,40.752059,-74.047352,,166,1,0.3808365366265682,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6796480029,HCNJ,250006110,FOR_SALE,SINGLE_FAMILY,186 Union St,,Jersey City,NJ,07304,3,3,,,,490000,2025-03-31,82000,2001-11-14,1487,,40.71532,-74.077693,,,,0.3812116696579202,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6785595225,HCNJ,250009992,FOR_SALE,MULTI_FAMILY,58 Booraem Ave,,Jersey City,NJ,07307,7,4,,,,1250000,2025-05-19,500000,2017-05-04,1875,,40.739633,-74.048976,,,1,0.38306608035896517,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5049533474,BCNJ,25017415,FOR_SALE,MULTI_FAMILY,64 Yale Ave,,Jersey City,NJ,07304,10,5,,,,1219000,2025-05-23,,,,,40.716729,-74.089536,,,,0.38336881719765625,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9465884495,HCNJ,250008201,FOR_SALE,LAND,111 Clinton Ave,,Jersey City,NJ,07304,,,,,,325000,2025-04-28,,,1615,,40.717385,-74.076005,,,,0.3840374739747075,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9613011796,HCNJ,250009871,FOR_SALE,CONDOS,401 Ogden Ave,Unit 1,Jersey City,NJ,07307,3,3,1,3125,,1800000,2025-05-16,,,,576,40.747364,-74.041382,,,,0.38777576377627104,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6546934866,HCNJ,250008357,FOR_SALE,MULTI_FAMILY,57 Booraem Ave,,Jersey City,NJ,07307,4,2,,,,999999,2025-04-29,600000,2016-10-18,2500,,40.739304,-74.049289,,,,0.38940186130557897,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6337420264,HCNJ,250006811,FOR_SALE,CONDOS,77 Charles St,Unit 2,Jersey City,NJ,07307,4,2,1,1900,,1275000,2025-04-08,,,,671,40.749079,-74.051589,2,,,0.39226824587941883,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6987165515,HCNJ,250010183,FOR_SALE,CONDOS,1200 Grand St,Apt 616,Hoboken,NJ,07030,2,2,,1015,,948000,2025-05-21,,,,934,40.752495,-74.03277,,609,,0.3987783370015774,NEW YORK AVE AT 8TH ST,bus,40.756899,-74.037691,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/6363340760,HCNJ,250006612,FOR_SALE,CONDOS,84 Willow Ave,Apt 2B,Hoboken,NJ,07030,2,2,,1215,,1289000,2025-04-04,970000,2019-08-06,,1061,40.73733,-74.034906,2,515,,0.39886625928778646,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/5187392972,HCNJ,250010411,FOR_SALE,CONDOS,120 Sherman Ave,Apt 2B,Jersey City,NJ,07307,1,1,,707,,435000,2025-05-23,,,,615,40.745007,-74.046519,2,280,,0.4010256547956727,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6985898473,HCNJ,250007878,FOR_SALE,CONDOS,1200 Grand St,Apt 401,Hoboken,NJ,07030,1,1,,1027,,825000,2025-04-23,510000,2013-10-15,,803,40.752635,-74.032485,2,606,1,0.4014881413538789,NEW YORK AVE AT 8TH ST,bus,40.756899,-74.037691,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/5175238683,HCNJ,250007287,FOR_SALE,SINGLE_FAMILY,187 Cambridge Ave,,Jersey City,NJ,07307,4,3,,,,889000,2025-04-14,215000,2005-02-02,,,40.749412,-74.046405,,,,0.4060770302613926,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9351430257,HCNJ,250007803,FOR_SALE,CONDOS,216 Sherman Ave,Apt 1R,Jersey City,NJ,07307,1,1,,,,399000,2025-04-22,,,,,40.748032,-74.044594,,300,,0.40850615032990373,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6930554667,HCNJ,250008348,FOR_SALE,MULTI_FAMILY,170 Congress St,,Jersey City,NJ,07307,6,4,1,,,1395000,2025-04-29,745000,2016-01-28,,,40.751997,-74.047977,,,3,0.4139015551492481,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9044754747,HCNJ,250007083,FOR_SALE,CONDOS,172 New York Ave,Unit 1L,Jersey City,NJ,07307,2,1,,850,,475000,2025-04-11,,,,559,40.741947,-74.04641,2,290,,0.41409933137648414,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5912880749,HCNJ,250005833,FOR_SALE,MULTI_FAMILY,368 Liberty Ave,,Jersey City,NJ,07307,3,2,,,,715000,2025-03-26,360000,2015-05-20,,,40.749204,-74.057134,,,,0.4154492745148004,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9058042111,GSNJ,3960411,FOR_SALE,MULTI_FAMILY,81 Columbia St,,Newark,NJ,07102,5,4,1,2310,1882,649900,2025-05-01,,,1742,281,40.730171,-74.170464,3,,,0.417531553189163,NEWARK PENN STATION,rail,40.734221,-74.164554,"Newark, NJ"
https://www.realtor.com/realestateandhomes-detail/5833550820,HCNJ,250010213,FOR_SALE,MULTI_FAMILY,45 Terrace Ave,,Jersey City,NJ,07307,9,6,,,,1380000,2025-05-21,637500,2008-10-10,2500,,40.747907,-74.059676,2,,1,0.41797654840859316,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9492847754,HCNJ,250009290,FOR_SALE,CONDOS,545 Palisade Ave,Unit 1,Jersey City,NJ,07307,4,3,,1650,,1089000,2025-05-09,,,,660,40.747128,-74.042633,2,,,0.41914349878275675,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9338334546,HCNJ,250009292,FOR_SALE,CONDOS,545 Palisade Ave,Unit 2,Jersey City,NJ,07307,3,2,,1380,,987000,2025-05-09,,,,715,40.747128,-74.042633,2,,,0.41914349878275675,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5352732331,HCNJ,250009007,FOR_SALE,MULTI_FAMILY,106 Clinton Ave,,Jersey City,NJ,07304,5,3,,,,750000,2025-05-06,100000,2017-02-03,,,40.717439,-74.075224,,,,0.42212340547384253,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6361806928,HCNJ,250010062,FOR_SALE,MULTI_FAMILY,179 Beacon Ave,,Jersey City,NJ,07306,4,2,,,,949000,2025-05-19,250000,2012-07-09,2075,,40.738252,-74.057654,,,,0.4222145206730435,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6255812590,HCNJ,250009076,FOR_SALE,SINGLE_FAMILY,123A Charles St,,Jersey City,NJ,07307,3,1,1,,,541000,2025-05-07,,,1670,,40.749836,-74.053477,,,,0.4249880466166964,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9038464857,HCNJ,250005609,FOR_SALE,CONDOS,543 Palisade Ave,Unit 5,Jersey City,NJ,07307,1,1,,693,,329000,2025-03-24,,,,475,40.747032,-74.042648,,241,,0.4256915023162315,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6218441238,HCNJ,250007059,FOR_SALE,CONDOS,300 Newark St,Apt 8G,Hoboken,NJ,07030,4,2,,2200,,1799999,2025-04-10,1570000,2017-06-09,,818,40.737637,-74.035288,2,677,,0.4262084021404889,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/9192486151,HCNJ,250009776,FOR_SALE,CONDOS,378-380 Central Ave,Unit 3,Jersey City,NJ,07306,3,1,,2324,,899000,2025-05-15,,,,387,40.74773,-74.047808,,355,,0.42668364482650134,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5766481995,HCNJ,250006723,FOR_SALE,CONDOS,107 Laidlaw Ave,Unit 2,Jersey City,NJ,07306,3,2,,1100,,600000,2025-04-07,,,,545,40.737489,-74.054566,,300,,0.42892394028518727,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6779913588,BCNJ,25012982,FOR_SALE,CONDOS,225 Park Ave,Apt 2,Hoboken,NJ,07030,4,3,,,,3625000,2025-05-02,,,,,40.740013,-74.032649,,,,0.43085161245785447,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/5888741681,HCNJ,250007714,FOR_SALE,CONDOS,201 Zabriskie St,Apt 1,Jersey City,NJ,07307,3,2,1,1782,,799000,2025-04-21,590000,2022-04-19,,448,40.748474,-74.059286,,400,,0.4326158068412144,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9691502774,HCNJ,250009473,FOR_SALE,MULTI_FAMILY,347 Palisade Ave,,Jersey City,NJ,07307,9,5,,,,1489999,2025-05-13,,,2500,,40.740685,-74.046707,,,2,0.4334464399493738,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9284789985,HCNJ,250009721,FOR_SALE,CONDOS,225 Park Ave,Apt 1,Hoboken,NJ,07030,4,3,,3218,,3750000,2025-05-15,,,,1165,40.740028,-74.032753,2,,1,0.4347872511493444,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/6772136961,HCNJ,250008841,FOR_SALE,CONDOS,176 Webster Ave,Apt 2L,Jersey City,NJ,07307,2,1,,700,,415000,2025-05-05,,,,593,40.744569,-74.045741,2,250,,0.435654692297833,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6748219411,HCNJ,250006720,FOR_SALE,SINGLE_FAMILY,205 Orient Ave,,Jersey City,NJ,07305,4,1,1,,,429000,2025-04-07,,,2287,,40.712986,-74.084877,,,,0.43584290419245136,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9560919305,HCNJ,250005931,FOR_SALE,CONDOS,391 Central Ave,Apt 4,Jersey City,NJ,07307,2,1,,644,,425000,2025-03-27,,,,660,40.748245,-74.048164,2,300,,0.43752410175504464,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6582613351,BCNJ,25016986,FOR_SALE,CONDOS,43 Thorne St,Unit 1B,Jersey City,NJ,07307,2,2,,,,525000,2025-05-20,,,,,40.749077,-74.049564,,,1,0.4376324110916742,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5336145838,HCNJ,250007793,FOR_SALE,CONDOS,107 Kensington Ave,Unit 504B,Jersey City,NJ,07304,1,1,,720,,319000,2025-04-22,112000,2007-08-28,,443,40.723335,-74.076678,2,449,,0.43891331562402724,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5119730035,HCNJ,250005738,FOR_SALE,CONDOS,37 Thorne St,Unit 2L,Jersey City,NJ,07307,2,2,,845,,535000,2025-03-25,,,,633,40.748979,-74.049316,2,290,,0.43899260252610905,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9967278989,HCNJ,250005991,FOR_SALE,CONDOS,3481 John F Kennedy Blvd,Unit 1B,Jersey City,NJ,07307,2,1,1,855,,465000,2025-03-28,,,,544,40.751026,-74.054359,2,300,,0.44061169643447085,JFK BLVD AT MANHATTAN AVE,bus,40.745209,-74.057822,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9480113593,HCNJ,250007723,FOR_SALE,CONDOS,93 Laidlaw Ave,Unit 1,Jersey City,NJ,07306,4,2,1,2012,,889000,2025-04-21,,,,442,40.737286,-74.053932,,,,0.4417571669259556,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9742761557,HCNJ,250009896,FOR_SALE,CONDOS,88 Terrace Ave,Unit 1,Jersey City,NJ,07307,3,2,,1295,,699000,2025-05-16,,,,540,40.749252,-74.058228,2,200,,0.44446206243616554,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5809417010,BCNJ,25012906,FOR_SALE,MULTI_FAMILY,104 Yale Ave,,Jersey City,NJ,07304,5,3,2,,,1060000,2025-04-23,85000,2001-08-13,,,40.717608,-74.091186,,,,0.4449189570622964,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9687066050,HCNJ,250008457,FOR_SALE,CONDOS,101 Kensington Ave,Apt B3,Jersey City,NJ,07304,1,1,,542,,219000,2025-04-30,,,,404,40.723354,-74.076546,2,312,,0.44499411717552334,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6382265930,BCNJ,25015128,FOR_SALE,SINGLE_FAMILY,118 Beacon Ave,,Jersey City,NJ,07306,3,2,1,,,799000,2025-05-07,440000,2016-06-10,,,40.737289,-74.055044,2,,1,0.4451909645072913,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9291388950,BCNJ,25006680,FOR_SALE,MULTI_FAMILY,5 Elm St,,Newark,NJ,07102,8,4,,,,899000,2025-05-23,,,,,40.730301,-74.171303,,,,0.44571523232975346,NEWARK PENN STATION,rail,40.734221,-74.164554,"Newark, NJ"
https://www.realtor.com/realestateandhomes-detail/9315982535,HCNJ,250007892,FOR_SALE,MULTI_FAMILY,104A Yale Ave,,Jersey City,NJ,07304,5,2,2,,,1060000,2025-04-23,,,1330,,40.717628,-74.091225,,,,0.44658654722426117,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5044778688,HCNJ,250009098,FOR_SALE,CONDOS,1100 Adams St,Apt 303,Hoboken,NJ,07030,2,2,,1338,,1150000,2025-05-07,811000,2015-07-06,,859,40.751062,-74.033983,2,589,1,0.4473035374342874,NEW YORK AVE AT 8TH ST,bus,40.756899,-74.037691,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/9798214601,HCNJ,250005722,FOR_SALE,CONDOS,256 Webster Ave,Unit 1,Jersey City,NJ,07307,3,2,,1213,,699000,2025-03-25,,,,576,40.747135,-74.04406,,298,,0.4474086107692914,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9706512936,HCNJ,250005645,FOR_SALE,CONDOS,256 Webster Ave,Unit 3,Jersey City,NJ,07307,3,2,,1380,,775000,2025-03-24,,,,562,40.747135,-74.04406,,389,,0.4474086107692914,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5502368389,BCNJ,25012884,FOR_SALE,MULTI_FAMILY,3458 John F Kennedy Blvd,,Jersey City,NJ,07307,6,3,,,,999000,2025-04-21,155000,1999-06-03,,,40.750193,-74.054223,,,,0.4490728487201906,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/6350104229,BCNJ,25012381,FOR_SALE,CONDOS,107 Kensington Ave,Unit 108,Jersey City,NJ,07304,2,1,1,,,339000,2025-04-16,210000,2009-05-07,,,40.723597,-74.076727,,,,0.4491934957312657,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9667054817,HCNJ,250007014,FOR_SALE,MULTI_FAMILY,3458 Kennedy Family Blvd,Unit 2,Jersey City,NJ,07307,6,3,,,,999000,2025-04-10,,,,,40.750202,-74.054245,2,,,0.44973036258386345,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9978047738,HCNJ,250009167,FOR_SALE,CONDOS,107 Kensington Ave,Apt 104A,Jersey City,NJ,07304,0,,,933,,359000,2025-05-08,,,,385,40.72364,-74.076744,,,,0.4505887383876155,WEST SIDE AVE AT CLENDENNY AVE,bus,40.71913,-74.082951,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9922450543,BCNJ,25012219,FOR_SALE,CONDOS,42-44 Prospect St,Units 1C & 103,Jersey City,NJ,07307,3,2,,,,649000,2025-04-21,,,,,40.73819,-74.049316,,,,0.45095177884362403,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9765496416,GSNJ,3957936,FOR_SALE,CONDOS,42-44 Prospect St,Unit 103,Jersey City,NJ,07307,3,2,,1354,1930,649000,2025-04-22,,,4792,479,40.73819,-74.049316,,440,,0.45095177884362403,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9986444742,HCNJ,250009921,FOR_SALE,MULTI_FAMILY,204 Zabriskie St,,Jersey City,NJ,07307,7,5,,,,799000,2025-05-16,,,2747,,40.748875,-74.059219,,,,0.45193440412910607,SUMMIT AVE AT MANHATTAN AVE,bus,40.743688,-74.053961,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5487618932,HCNJ,250005881,FOR_SALE,CONDOS,82 Clinton St,Apt 3F,Hoboken,NJ,07030,2,2,,1065,,850000,2025-03-27,720000,2022-09-13,,798,40.737559,-74.035904,2,529,1,0.4530257579738175,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
https://www.realtor.com/realestateandhomes-detail/9968156254,HCNJ,250009140,FOR_SALE,CONDOS,3611 John F Kennedy Blvd,Unit 1,Jersey City,NJ,07307,4,4,,2741,,999000,2025-05-08,,,,364,40.754059,-74.048683,,,,0.45313182213337216,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/9242139533,HCNJ,250009141,FOR_SALE,CONDOS,3611 John F Kennedy Blvd,Unit 2,Jersey City,NJ,07307,3,2,,1800,,899000,2025-05-08,,,,499,40.754059,-74.048683,,,,0.45313182213337216,NEW YORK AVE AT 2ND ST,bus,40.752909,-74.040181,"Jersey City, NJ"
https://www.realtor.com/realestateandhomes-detail/5223485452,HCNJ,250009713,FOR_SALE,CONDOS,86 Clinton St,Apt 4,Hoboken,NJ,07030,2,2,,1314,,980000,2025-05-15,655000,2006-02-16,,746,40.737788,-74.03581,2,418,,0.45536662741312806,HOBOKEN,rail,40.734843,-74.028046,"Hoboken, NJ"
